CustomerID,Items
193608,"['22740K', '85099BJ', '22151L', '22386V', '21108Z', '85123AY', '22355U', '22266W', '22998M', '22130P', '22086O', '20719E', '20724F', '22489J', '21497K', '85099FC', '85204U', '23268O', '84978X', '71459J', '84946F', '22178V', '22417M', '84755J', '20712E', '22158K', '16156SH', '23203B', '22578A', '23077P', '21135E', '22951B', '22531M', '23232F', '22418R', '23344R', '23204B', '22554P', '23199M', '22533C', '20725N', '23171H', '22710N', '23201S', '20723U', '22741O', '22356T', '22910D', '23206T', '21931F', '22029R', '85078B', '22536B', '22543G', '22534C', '23230A', '22551F', '22384W', '23209X', '23113X', '23570W', '22161W', '23571G', '22411U', '22865Y', '22328M', '23205F', '22629C', '22243L', '21791H', '22630B', '84929V', '20728Z', '22546L', '35923D', '21731V', '85099CQ', '22610S', '21326V', '21124F', '23581R', '82580N', '23170S', '22866X', '21212D', '22326L', '21498M', '22759Z', '23510V', '21506J', '22383K', '21121C', '21976M', '22558H', '22540W', '22544C', '22659F', '23310X', '22379G', '21166I', '82583N', '23202Z', '23200Y', '21790Y', '21929W', '84945I', '21928E', '20971S', '21918L', '22661W', '21122K', '84836J', '21500P', '22713C', '23582G', '22385P', '21080R', '22993E', '79321V', '16161UB', '23366F', '22952P', '23321O', '23309L', '20726C', '23270T', '23293D', '47566Y', '20727V', '23307D', '22335Z', '22992G', '23233W', '21181K', '22577B', '22945X', '23367M', '16161PA', '23507E', '23121M', '23300F', '21914B', '22662G', '22030B', '23365N', '22337H', '23281Z', '22077P', '23292K', '21499T', '21232B', '22045U', '22336O', '22491V', '21889K', '21830E', '84692Z', '23327C', '22867O', '23078Y', '72741B', '22712N', '22469S', '22467G', '23076Z', '23280V', '22996P', '22556N', '23212C', '23231J', '23210F', '22609U', '23245W', '22961C', '84988Y', '22423U', '22561Z', '84970SL', '84029EX', '22633V', '22244X', '23493H', '23313G', '20973S', '20972O', '23378J', '23376B', '22294U', '21930O', '75049LA', '22991T', '22771L', '22908G', '82600H', '21673M', '22047L', '22956D', '22141S', '22102P', '21094A', '35961N', '21154F', '22834J', '21385E', '21136P', '22114V', '22791E', '21891R', '84406BH', '22382I', '23301G', '23263V', '23508J', '23295P', '22663L', '23294M', '23354R', '22267I', '21507E', '21509I', '21669G', '21670S', '84947R', '23192L', '85106U', '22555O', '22367K', '21544W', '22613A', '22601T', '23207R', '20718A', '21559P', '23346H', '20992N', '22268P', '22287S', '23298Q', '23144I', '22286L', '23154P', '23297N', '22711H', '16237N', '21672A', '23240L', '22704P', '22699D', '21668N', '22466O', '21591D', '23174D', '22560W', '23175H', '20711L', '21287D', '23308G', '22027K', '22959R', '23122S', '23275I', '22037V', '21240N', '22907C', '51014AW', '23296Z', '22041A', '47591DY', '23351C', '23318Z', '23355Z', '23291F', '22960K', '23371H', '23343M', '47566BG', '23290W', '22999A', '22984H', '21916D', '21845L', '23119M', '23551L', '21811V', '21429E', '23172Q', '21671K', '23173W', '21495P', '21892U', '21900A', '21394I', '23505E', '23504V', '23503O', '22986P', '23187K', '23188L', '21238G', '23445C', '23439A', '35970L', '21936G', '21937S', '23208E', '37370Z', '23123F', '21561W', '23225T', '22994B', '23176Z', '23319Q', '21155Z', '22333G', '84970LF', '85150Z', '71477B', '20975Y', '84997CQ', '22646J', '84596GP', '82482D', '84375E', '20974J', '84596BQ', '20676O', '21174F', '22131I', '22594A', '22726C', '22549T', '22103E', '84949O', '22553Q', '82582N', '22557Z', '22804V', '85049AF', '21078I', '22585G', '22579W', '22112V', '84976S', '84997DC', '22174M', '22470E', '22440M', '22197J', '22399O', '22899Q', '22381J', '84508AE', '22144E', '22697A', '15056ND', '22419N', '72232C', '85212R', '22698C', '22435K', '22142B', '22603Q', '85194SR', '22338I', '22460J', '16218Y', '20984B', '79000Z', '22087E', '22084R', '16169EL', '22714G', '22352Z', '22080D', '22608F', '22632O']"
96399,['84077K']
203598,"['85175B', '47566BG', '84077K', '21175V']"
403596,"['21212D', '22355U', '20724F', '20719E', '21135E', '21620I', '71459J', '20723U', '84755J', '23204B', '22178V', '22578A', '22086O', '72232C', '22595D', '23268O', '21121C', '22554P', '82583N', '22356T', '21498M', '22741O', '23206T', '23310X', '21213V', '20725N', '22303W', '22030B', '84991R', '22301J', '22302N', '22910D', '22577B', '21918L', '21975B', '20728Z', '21166I', '22304I', '22411U', '22551F', '22300C', '21070F', '21068Y', '23205F', '22384W', '22951B', '21326V', '22659F', '84978X', '21931F', '22243L', '84946F', '21790Y', '22558H', '21874B', '82600H', '20726C', '47566Y', '22130P', '82580N', '84945I', '20712E', '79321V', '22383K', '21066X', '21916D', '22610S', '23209X', '22630B', '23077P', '23076Z', '21232B', '21976M', '21977R', '85099CQ', '21497K', '22661W', '22629C', '20727V', '21124F', '23121M', '21080R', '22560W', '15036Z', '21137F', '75049LA', '23199M', '23309L', '84970SL', '84029EX', '22740K', '23344R', '23230A', '22029R', '84836J', '16237N', '22993E', '21673M', '22114V', '21928E', '84692Z', '23119M', '21499T', '84988Y', '21669G', '20718A', '22418R', '35961N', '23307D', '21385E', '22417M', '22326L', '23232F', '22804V', '22467G', '62018W', '23298Q', '22908G', '79000Z', '23078Y', '85106U', '23084M', '22077P', '22491V', '21559P', '21154F', '23122S', '21506J', '21500P', '23203B', '21122K', '23355Z', '23202Z', '22111I', '23300F', '23301G', '23318Z', '21422L', '21479J', '21136P', '21394I', '22112V', '35095AT', '22556N', '79323BM', '21871Y', '21872C', '22791E', '22772B', '22771L', '84949O', '21929W', '22714G', '21930O', '16161PA', '16156SH', '22712N', '22711H', '21936G', '85099BJ', '22666I', '22662G', '22609U', '22065D', '23281Z', '21670S', '20972O', '22952P', '35095BN', '21672A', '21668N', '22961C', '22960K', '21934D', '22027K', '22988D', '23290W', '23233W', '21671K', '23123F', '22966E', '23231J', '22699D', '23240L', '22720A', '22675S', '22996P', '23115D', '21980L', '23245W', '23247Z', '22652D', '22621P', '22489J', '22726C', '21395V', '21873C', '21746N', '21791H', '21810L', '21811V', '22956D', '22469S', '22867O', '22834J', '23168M', '23155O', '22792D', '21495P', '22087E', '22579W', '22774I', '22962X', '21507E', '21889K', '23208E', '22585G', '21914B', '21509I', '23200Y', '22614B', '23319Q', '72741B', '23571G', '23581R', '51014AW', '20992N', '23321O', '35970L', '71477B', '21200G', '85049AF', '84970LF', '21181K', '79030GK', '16161UB', '23354R', '22413V', '84997DC', '84997CQ', '79190BW', '23570W', '22352Z', '22419N', '22294U', '21238G', '84029GV', '22333G', '40016U', '21094A', '23493H', '20676O', '22242L', '85150Z', '20975Y', '22382I', '15056ND', '84378P', '22244X', '22245R', '21231K', '84596BQ']"
44460,"['22740K', '22151L', '22266W', '84879M']"
444456,['84879M']
345546,['22151L']
145359,"['84879M', '22952P', '22950F', '22909Z', '23005J', '85099BJ', '23378J', '23203B', '84950I', '21984W', '22386V', '22985B', '23201S', '21069U', '22910D', '23340L', '22629C', '21731V', '22615Z', '23380Y', '22096G', '20974J', '22961C', '22610S', '22991T', '21980L', '23381G', '21981M', '21877C', '23207R', '23215I', '22564D', '21914B', '22578A', '85099FC', '85099CQ', '22992G', '23209X', '22493I', '21871Y', '21791H', '22959R', '47566BG', '21086B', '11001M', '20971S', '22273M', '22086O', '22727B', '22659F', '22094G', '84947R', '22630B', '22130P']"
513675,"['85099BJ', '85099FC', '22386V', '22759Z', '22379G']"
156249,['15034D']
542655,['22595D']
158238,['23113X']
48150,"['20713F', '21891R', '21915K', '22440M']"
539055,['84077K']
448245,['22197J']
151749,"['84347V', '21829T', '22197J']"
451746,['85123AY']
24570,"['84077K', '47566BG']"
275427,['22197J']
375426,"['84077K', '85123AY', '22740K']"
452745,"['20719E', '20724F', '22355U']"
152748,['15036Z']
358236,"['22952P', '84879M', '21620I', '22909Z', '22469S', '22969Z', '22950F', '22470E', '23378J', '23381G', '23380Y', '22355U', '84950I', '22659F', '21175V', '22615Z', '22096G', '22610S', '23340L', '21981M', '21733F', '23310X', '23288S', '22740K', '23285I', '23286O', '22094G', '23230A', '21918L', '23215I', '23203B', '21984W', '22102P', '22103E', '22910D', '22386V', '22741O', '22578A', '71459J', '21916D', '85099BJ', '22991T', '22493I', '22178V', '84946F', '22961C', '84988Y', '22993E', '22130P', '22998M', '22086O', '22045U', '23199M', '23201S', '21931F', '21914B', '23243L', '20724F', '23293D', '23309L', '23344R', '21086B', '21790Y', '22564D', '84755J', '22541B', '20973S', '20974J', '11001M', '22560W', '22609U', '22556N']"
544455,['84568Z']
493605,"['22492E', '22197J', '22985B', '22629C', '84077K', '21918L', '22988D', '85175B', '21980L', '22659F', '21977R', '85099BJ', '21984W', '22030B', '84929V', '22652D', '20724F', '21700U', '22983O', '22348L', '21916D', '21877C', '20725N', '23209X', '22728B', '22355U', '22630B', '22710N', '22693N', '22151L', '23206T', '23205F', '23084M', '85099CQ', '23199M', '22294U', '22740K', '21844I', '22713C', '22178V', '22970T', '90057R', '20712E', '35095BN', '35095AT', '22595D', '22383K', '22900U', '48187N', '21731V', '23203B', '21928E', '21929W', '22727B', '22384W', '21733F', '72351AA', '72351BE', '22470E', '22469S', '22699D', '22966E', '23201S', '22741O', '23204B', '20728Z', '79190BW', '20685H', '22726C', '22766P', '21931F', '21498M', '84992D', '22557Z', '21080R', '20719E', '20726C', '23230A', '23200Y', '40016U', '22697A', '48194E', '71459J', '84755J', '23309L', '22971A', '21212D', '84947R', '22356T', '21882L', '22725X', '23119M', '23207R', '47566Y', '22326L', '21314Q', '79321V', '21390P', '16237N', '23170S', '16219C', '22382I', '23245W', '22729W', '48138T', '23240L', '22029R', '21932M', '22698C', '22411U', '22536B', '62018W', '22273M', '21086B', '22077P', '79191CA', '15056BLH', '22489J', '21976M', '48188P', '85204U', '84029EX', '21891R', '48173CT', '22467G', '22616B', '21166I', '20723U', '21933N', '23202Z', '22993E', '23122S', '22651T', '21672A', '22556N', '21509I', '22554P', '23281Z', '21917S', '22553Q', '21880B', '21873C', '22352Z', '21232B', '22960K', '22617A', '85230GS', '22730Z', '22266W', '20718A', '22147L', '21644N', '15036Z', '48185J', '22940N', '22908G', '21881M', '23298Q', '21523L', '84970LF', '21326V', '21531U', '22662G', '23208E', '23165S', '85230EY', '22560W', '23217N', '22834J', '85230AJ', '21181K', '23216U', '21879Z', '21121C', '72741B', '21094A', '21936G', '22296X', '21982Y', '23275I', '79160T', '22112V', '20975Y', '21955E', '85078B', '22131I', '84596GP', '22791E', '84692Z', '47481G', '22690X', '21403N', '21499T', '21673M', '22950F', '22418R', '21394I', '22804V', '20974J', '23231J', '23159Q', '22558H', '22963K', '82583N', '85099FC', '82600H', '22771L', '23155O', '22661W', '23297N', '21500P', '23234A', '23356F', '23355Z', '21930O', '23529E', '23353X', '21398J', '21218O', '22704P', '23310X', '21915K', '22055T', '23550P', '35610AZ', '21497K', '23328X', '23210F', '22989L', '82482D', '22964E', '22084R', '22959R', '84949O', '22360Q', '72802CE', '22423U', '20727V', '21124F', '22507V', '85172L', '22530D', '84050K', '84380W', '48116K', '22898W', '84459AJ', '22150K', '85014BD', '22419N', '23121M', '21914B', '84997DC', '22951B', '23360X', '22161W', '23256O', '21506J', '21385E', '20711L', '84970SL', '21395V', '21507E', '21508L', '23244J', '47471B', '22027K', '22173N', '47559BK', '84997CQ', '16156SH', '15056ND', '23293D', '22984H', '23307D', '22772B', '22244X', '23287L', '22243L', '22969Z', '23284M', '22331U', '22417M', '22961C', '17021U', '22196G', '20668K', '23345S', '22399O', '20676O', '20677D', '22128V', '23076Z', '22464B', '22025A', '23241W', '21878P', '22090X', '21231K', '22551F', '21069U', '82494LP', '21210C', '23166P', '23294M', '22637S', '35961N', '35970L', '84212C', '21122K', '22570W', '71477B', '22621P', '21559P', '22585G', '22816Q', '21174F', '21156K', '22601T', '21239K', '75049LA', '21527P', '22049I', '22111I', '22041A', '20985D', '23545U', '22910D', '22962X', '22915G', '23173W', '21485W', '23132P', '23174D', '22835R', '21908X', '21535E', '23289K', '22920I', '23004D', '22818I', '23237P', '22792D', '21519A', '22986P', '22904F', '22994B', '22773H', '21716W', '21668N', '21669G', '21592F', '21810L', '21874B', '22855Q', '23255L', '21875C', '22896Q', '21623S', '22907C', '23086Z', '23144I', '22956D', '23212C', '23211J', '22957K', '21704M', '21671K', '21670S', '21715T', '21578P', '90210CN', '72807CP', '22138G', '84536AK', '22491V', '20973S', '22505F', '22508O', '20984B', '22531M', '22087E', '21078I', '22086O', '22568A', '22569R', '72802BO', '72232C', '51014LS', '51014AW', '22579W', '22593E', '22594A', '47503AN', '21172S', '37482PR', '37342P', '20914Q', '22139Q', '35923D', '22148Z', '85206AI', '85194LL', '85185BY', '85180BR', '85178F', '22230W', '16161PA', '22333G', '22198K', '20619I', '22385P', '22195J', '85036BO', '22174M', '84997BG', '22156L', '20717I', '22155O', '22435K', '20750C', '22440M', '22149E', '84792X', '21200G', '21238G', '21429E', '21242V', '22738Y', '23326S', '23541C', '22736S', '22045U', '21402K', '23351C', '23525T', '22722E', '21292J', '22720A', '23438M', '22714G', '22712N', '23436I', '21439F', '22711H', '22739W', '23312N', '21240N']"
144549,"['22197J', '22492E']"
156438,['21212D']
523575,"['84077K', '21977R', '21212D']"
546255,['84077K']
526275,['22616B']
443646,['21829T']
444546,"['22197J', '21915K']"
152838,"['85099BJ', '85123AY', '85099FC', '22386V', '22759Z', '22379G', '20668K', '22865Y', '22866X', '84946F', '21787C', '22616B', '16008I']"
204588,['17084RT']
547155,['21212D']
257247,['22197J']
157248,"['21985C', '21982Y']"
474615,['20713F']
542745,['20668K']
342747,['15036Z']
522765,['84879M']
512775,['85099BJ']
541845,['22492E']
521865,"['15034D', '16219C', '48187N', '22610S', '22065D', '20685H', '16045M', '48194E', '48188P', '48173CT', '21523L', '48185J', '48138T', '48116K', '21955E', '23293D', '22578A', '22609U', '22690X']"
121869,"['21497K', '16156SH', '21108Z', '22710N', '79323BM', '16161UB', '22273M', '22713C', '21506J', '23232F']"
388116,"['21135E', '23117T']"
281907,['21212D']
318087,['21175V']
251937,['21135E']
248058,['22629C']
448056,"['20724F', '22355U']"
550845,['23117T']
392796,['15036Z']
553545,['84077K']
552645,['22492E']
554445,['84879M']
536265,['21787C']
67239,['21977R']
556245,['21985C']
548055,['84077K']
518085,[]
418086,"['21985C', '21982Y']"
242847,"['85099FC', '85099BJ', '84946F', '22693N', '85175B', '22386V', '22379G', '20971S', '22759Z']"
507195,['22151L']
487215,"['84879M', '21731V', '22950F', '22610S', '23203B', '23345S', '22959R', '22910D', '23177K', '23293D', '22578A', '23346H', '22940N', '23193C', '84950I', '22952P', '23209X', '23207R', '22909Z', '23326S', '22630B', '16045M', '22609U', '85099CQ', '23297N', '23328X', '23343M', '23295P', '21098K', '23234A', '23353X', '23215I', '23550P', '23202Z', '23545U', '22629C', '84988Y', '22189I', '21390P', '23436I', '23360X', '22492E', '22577B', '22659F', '22386V', '23318Z', '23310X', '22086O', '23296Z', '21929W', '21928E', '23294M', '23117T', '23287L', '21790Y', '21791H', '23245W', '23240L', '23176Z', '23230A', '23194R', '23208E', '23201S', '22544C', '85099BJ', '47566BG', '21175V', '11001M', '20974J', '20712E', '20979K']"
341856,"['84077K', '22492E']"
557235,"['84992D', '22197J']"
555435,"['22355U', '23084M', '20719E', '20724F']"
358146,['84077K']
178128,['15036Z']
560835,"['22197J', '84077K']"
55440,['21977R']
556335,['23167J']
561735,['22492E']
161739,['84992D']
338256,['22197J']
461736,['84879M']
238257,['20668K']
562635,"['62018W', '22470E', '21733F', '22355U', '21181K', '48187N', '71477B', '22386V', '20971S', '22469S', '21977R', '85099BJ', '16045M']"
134658,['23343M']
334656,"['21703M', '21175V', '21790Y', '84988Y', '22998M', '22536B', '21967J', '22535E', '22548G', '22532Z', '22533C', '22151L', '22578A', '15034D', '40016U', '23171H']"
36459,"['85099BJ', '21212D', '85099FC', '22386V', '22759Z', '22379G', '22629C', '21787C', '21977R', '22489J', '21703M', '22630B', '22865Y', '22551F', '22533C', '22536B', '21121C', '84946F', '22273M', '22866X', '23268O', '22531M', '20668K', '22555O', '21069U', '20971S', '22633V', '84947R', '22385P', '22178V', '22418R', '23199M', '22543G', '22381J', '22149E', '22540W', '22470E', '22492E', '22326L', '21181K', '21928E', '23201S', '22544C', '71477B', '22417M', '22244X', '84879M', '84929V', '85099CQ', '22147L', '22659F', '23206T', '21981M', '48111G', '84991R', '21929W', '22423U', '22714G', '22546L', '21975B', '22632O', '22469S', '21086B', '22791E', '84755J', '22554P', '20724F', '21877C', '84945I', '21790Y', '22534C', '22337H', '21124F', '22335Z', '22336O', '21094A', '21931F', '84997BG', '23205F', '23209X', '22411U', '23275I', '23346H', '23345S', '17003M', '21213V', '22383K', '21871Y', '21080R', '21982Y', '20719E', '21509I', '22151L', '21976M', '16161PA', '22029R', '22961C', '48116K', '20725N', '22969Z', '21733F', '20728Z', '23171H', '20712E', '22985B', '22951B', '23170S', '22952P', '22712N', '23245W', '22367K', '22384W', '22027K', '23231J', '22158K', '22993E', '22382I', '21984W', '85049CP', '22615Z', '22595D', '23084M', '22909Z', '21544W', '21985C', '22467G', '22960K', '23204B', '23203B', '23202Z', '22956D', '23200Y', '84997CQ', '23172Q', '22945X', '20711L', '23293D', '20972O', '22666I', '22242L', '20963G', '22243L', '22741O', '22740K', '22716A', '22570W', '23381G', '21156K', '22245R', '22142B', '22692J', '21980L', '71459J', '23280V', '20727V', '82482D', '84313CE', '23292K', '22661W', '47591DY', '23281Z', '22355U', '22254T', '22096G', '47599AI', '20961S', '22556N', '22553Q', '23297N', '23307D', '23327C', '23340L', '20723U']"
236457,['17003M']
365337,"['21985C', '21982Y']"
364437,['84879M']
264438,['21212D']
164439,['84879M']
463536,['22595D']
467136,['85123AY']
166239,"['85123AY', '22740K']"
565335,"['84988Y', '22910D']"
268038,['84212C']
168039,['84879M']
68040,['21212D']
31959,"['22727B', '85152E', '22961C', '23552T', '23498F', '23497Q', '22457C']"
131958,['22492E']
231957,"['21213V', '84991R', '84992D', '21977R', '21975B']"
331956,"['84992D', '22328M', '21918L']"
211878,['84077K']
67140,['22595D']
366237,"['20713F', '85175B', '84077K']"
133758,"['22727B', '22961C', '22457C', '23497Q', '85152E', '23498F', '23552T']"
